dt_mes,hierarquia_1,hierarquia_4,clientes_cx,vl_bruto_recuperados_60d,LTV_Receita_Recuperado,LT_mediano_recuperados,clientes_recorte_total,clientes_recorte_churn,clientes_recorte_churn_recuperados,montante_ltv,media_ltv,mediana_ltv,clientes_rentaveis_total,perc_recorte,perc_churn_recorte,perc_recuperacao_churn
2023-05-01,Fraude,Gestão do Bolso/Rendimento Conta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-03-01,Conta,Dúvidas sobre pagamento de fatura,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-04-01,Crédito Pessoal,Segunda via cartão,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-02-01,Cartão,Assunto não identificado,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-04-01,Conta,Assunto não identificado,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-04-01,Fraude,Recebimento de PIX,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-05-01,Crédito Pessoal,Reenvio de cartão,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-01-01,Conta,Informações sobre cartão,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-05-01,Riscos 2 nivel,Segunda via cartão,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-04-01,Fraude,Problemas com a compra,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-05-01,Tecnologia,Token E-mail,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-03-01,Tecnologia,Resultado análise de fraude,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-02-01,Fraude,Gerar fatura,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-03-01,Crédito Pessoal,Rastreio de cartão,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-01-01,Conta,Dúvidas sobre pagamento de fatura,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-05-01,Marketplace,Não reconhecimento de compra no crédito,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-06-01,Fraude,Wallet,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-05-01,Crédito Pessoal,Dúvidas Conta,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-06-01,Tecnologia,Resultado análise de fraude,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-03-01,Tecnologia,Novos Produtos,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-04-01,Fraude,Dúvidas sobre campanha gamificação,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-01-01,Fraude,Devolução,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-01-01,Conta,Devolução,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-02-01,Fraude,Cartão adicional,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-06-01,Fraude,Cartão virtual,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-05-01,Marketing,Reenvio de cartão,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-06-01,Conta,Cancelamento de conta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-06-01,Marketplace,Cupom,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-01-01,Marketing,Gerar fatura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-02-01,Marketing,Resultado análise de fraude,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-02-01,Fraude,Faturas futuras,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-01-01,Crédito Pessoal,Gerar fatura,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-04-01,Crédito Pessoal,Envio de TED,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-05-01,Tecnologia,Informações sobre cartão,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-06-01,Fraude,Parcelamento de compra,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-02-01,Marketing,Falsidade ideológica,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-06-01,Tecnologia,Falsidade ideológica,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-06-01,Cartão,Não reconhecimento de compra no crédito,9107,1054800.2965826234,1918028.7803291406,37.01680058436815,4162.0,696.0,653.0,5059373191.140829,2734.0041972384374,378.9177983104136,1850274,0.457011090370045,0.1672272945699183,0.9382183908045977
2023-04-01,Crédito Pessoal,Gestão de Saque,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-03-01,Cartão,Não entendimento fatura,5527,291305.1483221616,588274.664943742,35.487378640776704,1567.0,209.0,176.0,3546088937.4267282,2235.3141384969485,382.6540861416775,1586123,0.28351727881309935,0.1333758774728781,0.8421052631578947
2023-04-01,Tecnologia,Reenvio de cartão,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-06-01,Conta,Dúvidas PIX,1565,59132.89132968798,502458.56234806846,38.370838686040535,391.0,39.0,32.0,5244440078.695597,2834.0113776201038,392.7782381165155,1850274,0.2498402555910543,0.09974424552429667,0.8205128205128205
2023-04-01,Cartão,Desbloqueio de cartão,741,60137.78230295177,38844.72346807076,37.01680058436815,254.0,39.0,35.0,4497057880.945388,2713.943030829675,401.8515955751332,1656724,0.3427800269905533,0.15354330708661418,0.8974358974358975
2023-04-01,Marketplace,Rastreio de cartão,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-05-01,Cartão,Gerar fatura,1081,46553.567510144676,153158.55045459833,36.25141013570645,348.0,48.0,38.0,4256770613.436341,2410.589390817034,396.2054790596497,1765592,0.32192414431082333,0.13793103448275862,0.7916666666666666
2023-06-01,Cartão,Cartão adicional,319,13461.494054525081,852.6352954271615,37.95193548040011,69.0,6.0,6.0,5187185329.099676,2803.0718284322356,388.4901884233858,1850274,0.21630094043887146,0.08695652173913043,1.0
2023-05-01,Cartão,Resultado da Proposta,427,22615.993790870532,966.3613023473769,50.80024743543481,60.0,10.0,8.0,5965147276.449241,3378.0351456762164,555.2152673829486,1765592,0.1405152224824356,0.16666666666666666,0.8
2023-02-01,Marketplace,Não entendimento fatura,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-05-01,Conta,Informações sobre cartão,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-02-01,Marketplace,Reclamação pagamento cashback,253,10977.431548310624,94.97836706210747,43.67774684574077,56.0,8.0,6.0,3771040059.5527472,2526.792059854885,441.4712014035974,1492153,0.22134387351778656,0.14285714285714285,0.75
2023-01-01,Tecnologia,Gestão do Bolso/Rendimento Conta,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-03-01,Atendimento,Canais de atendimento,190,42768.67512686142,42912.900911952915,37.0154416306362,93.0,19.0,16.0,3698781175.387795,2331.5652828917628,399.1309173235595,1586123,0.48947368421052634,0.20430107526881722,0.8421052631578947
2023-03-01,Conta,Envio de TED,158,15936.61916120068,18122.53578300346,39.726235741444874,46.0,6.0,5.0,3969658241.4367003,2502.3154660422947,428.3609276235548,1586123,0.2911392405063291,0.13043478260869565,0.8333333333333334
2023-03-01,Tecnologia,Fechamento Fatura,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-02-01,Crédito Pessoal,Problemas com a compra,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-02-01,Conta,Fatura duplicada,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-06-01,Marketplace,Dúvidas Marketplace,78,2974.4463694875976,0.0,64.58893280632411,27.0,1.0,1.0,8827870316.342482,4770.439654425789,661.1564432320679,1850274,0.34615384615384615,0.037037037037037035,1.0
2023-04-01,Conta,Token SMS,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-03-01,Fraude,Chaves PIX,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-05-01,Riscos 2 nivel,Vencimento fatura,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-02-01,Marketplace,Não reconhecimento de recarga/título/ted,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-02-01,Fraude,Dúvidas sobre cartão,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-05-01,Marketing,Dúvidas sobre pagamento de fatura,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-04-01,Conta,Cancelamento de compra no crédito,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-02-01,Crédito Pessoal,Não reconhecimento de compra no crédito,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-03-01,Marketplace,Lançamentos duplicados,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-03-01,Crédito Pessoal,Pagamento de Boleto,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-03-01,Marketing,Pagamento de Boleto,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-04-01,Marketing,Primeiro Desbloqueio de cartão,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-03-01,Conta,Desbloqueio de cartão,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-03-01,Conta,Chat sem retorno,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-01-01,Tecnologia,Reclamação pagamento cashback,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-02-01,Marketing,Problemas com a compra,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-04-01,Crédito Pessoal,Gestão do Bolso/Rendimento Conta,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-06-01,Fraude,Faturas futuras,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-06-01,Cartão,Cancelamento de conta,8025,468224.16544898355,949855.917628438,33.71735626007523,1227.0,730.0,597.0,4608412549.041503,2490.312292785173,345.14345370817324,1850274,0.15289719626168224,0.5949470252648736,0.8178082191780822
2023-06-01,Conta,Dúvidas Conta,1018,9500.039095291853,5160.239968927779,37.0154416306362,109.0,16.0,8.0,5059187452.395965,2733.903826997132,378.9038875523798,1850274,0.10707269155206287,0.14678899082568808,0.5
2023-02-01,Conta,Gestão de Extrato,1173,42830.201918235514,36564.97532068811,30.77740863787375,421.0,50.0,44.0,2657253390.669453,1780.497332972479,311.08151286829826,1492153,0.3589087809036658,0.1187648456057007,0.88
2023-05-01,Fraude,Informações sobre fatura,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-01-01,Fraude,Cancelamento de compra no crédito,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-01-01,Conta,Gestão do Bolso/Rendimento Conta,549,33260.79622286352,5638.014529513935,35.487378640776704,146.0,18.0,15.0,3116071367.9248857,2151.3961094348474,362.0060683799973,1448099,0.2659380692167577,0.1232876712328767,0.8333333333333334
2023-04-01,Cartão,Cartão black,26,1600.0,129.17786561264822,64.58893280632411,9.0,2.0,1.0,7846711890.632454,4735.435837004053,701.1725836639981,1656724,0.34615384615384615,0.2222222222222222,0.5
2023-06-01,Conta,Compensação fatura,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-02-01,Marketplace,Recebimento de PIX,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-02-01,Fraude,Resultado da Proposta,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-06-01,Marketing,Informações sobre cartão,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-05-01,Crédito Pessoal,Dúvidas sobre pagamento de fatura,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-04-01,Fraude,Dúvidas sobre cartão,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-06-01,Riscos 2 nivel,Resultado da Proposta,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-06-01,Fraude,Gerar fatura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-05-01,Marketplace,Resultado análise de fraude,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-06-01,Crédito Pessoal,Wallet,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-03-01,Crédito Pessoal,Resultado da Proposta,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-01-01,Conta,Primeiro Desbloqueio de cartão,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-02-01,Marketplace,Parcelamento de compra,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-04-01,Crédito Pessoal,Rastreio de cartão,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-05-01,Fraude,Atendimento de terceiros,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-02-01,Marketplace,Rastreio de cartão,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-03-01,Marketplace,Dúvidas campanha,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-05-01,Tecnologia,Member Get Member (MGM),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-04-01,Conta,Devolução,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-06-01,Marketing,Gerar fatura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-06-01,Conta,Canais de atendimento,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-04-01,Tecnologia,Lançamentos duplicados,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-02-01,Fraude,Parcelamento de compra,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-04-01,Marketing,Recebimento de TED,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-03-01,Tecnologia,Falsidade ideológica,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-06-01,Crédito Pessoal,Recebimento de TED,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-06-01,Cartão,Não entendimento fatura,5243,191245.01859934695,504228.9706848994,34.602367450425966,1329.0,196.0,162.0,4729373891.449118,2555.6778638454575,354.20275884621356,1850274,0.2534808315849704,0.1474793077501881,0.826530612244898
2023-02-01,Cartão,Token SMS,185,8774.139243947862,1764.6613047270648,30.77740863787375,45.0,6.0,5.0,2657253390.669453,1780.497332972479,311.08151286829826,1492153,0.24324324324324326,0.13333333333333333,0.8333333333333334
2023-04-01,Assunto não identificado,Assunto não identificado,3955,134994.69260653193,226387.90026549227,33.71735626007523,1515.0,187.0,159.0,4096218481.887008,2472.03925232466,366.0330768134567,1656724,0.38305941845764857,0.12343234323432344,0.8502673796791443
2023-01-01,Crédito Pessoal,Dúvidas FGTS,324,21140.18834262769,37433.02862535743,37.01680058436815,71.0,14.0,14.0,3250366661.362683,2244.1161847166572,377.6076722712876,1448099,0.2191358024691358,0.19718309859154928,1.0
2023-04-01,Cartão,Lançamentos duplicados,176,7913.8003866720255,10159.720445690034,35.487378640776704,64.0,8.0,6.0,4311253087.010193,2601.8111350558192,385.24830629466027,1656724,0.36363636363636365,0.125,0.75
2023-01-01,Conta,Informações sobre fatura,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-01-01,Fraude,Token SMS,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-05-01,Tecnologia,Primeiro Desbloqueio de cartão,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-01-01,Conta,Vencimento fatura,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-03-01,Conta,Dúvidas Conta,515,11850.654429242337,7424.998140062269,37.0154416306362,99.0,10.0,9.0,3698781175.387795,2331.5652828917628,399.1309173235595,1586123,0.19223300970873786,0.10101010101010101,0.9
2023-04-01,Conta,Aquisição de Crédito,116,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1656724,0.008620689655172414,1.0,0.0
2023-02-01,Conta,Não reconhecimento de PIX,123,2275.065501647242,1177.1896552791359,33.71735626007523,29.0,3.0,3.0,2911081966.0184517,1950.5756187046638,340.7969240917941,1492153,0.23577235772357724,0.10344827586206896,1.0
2023-04-01,Marketplace,Problemas com a compra,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-02-01,Fraude,Novos Produtos,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-04-01,Atendimento,Chat duplicado,30,2442.608047860786,468.56955708420605,49.153144533199665,4.0,3.0,2.0,5971465186.25973,3603.737544664356,533.6028302387274,1656724,0.13333333333333333,0.75,0.6666666666666666
2023-03-01,Fraude,Antecipação de Fatura,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-03-01,Cartão,Bloqueio de conta,65,3940.3310019872933,1096.959983148179,50.80218721848016,29.0,3.0,2.0,5076426633.708416,3199.978462921831,547.790940572568,1586123,0.4461538461538462,0.10344827586206896,0.6666666666666666
2023-04-01,Marketplace,Resultado da Proposta,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-04-01,Marketplace,Recebimento de PIX,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-05-01,Marketing,Token SMS,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-04-01,Tecnologia,Token 3DS,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-01-01,Crédito Pessoal,Faturas futuras,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-06-01,Tecnologia,Token SMS,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-03-01,Fraude,Gestão de Extrato,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-06-01,Marketplace,Wallet,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-02-01,Marketplace,Gestão de Saque,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-04-01,Marketing,Gestão do Bolso/Rendimento Conta,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-01-01,Marketplace,Token SMS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-06-01,Crédito Pessoal,Token E-mail,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-04-01,Crédito Pessoal,Uso do cartão de débito,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-04-01,Crédito Pessoal,Primeiro Desbloqueio de cartão,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-04-01,Fraude,Parcelamento de compra,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-04-01,Marketing,Uso do cartão de débito,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-06-01,Conta,Desbloqueio de cartão,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-05-01,Marketplace,Fechamento Fatura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765592,0.0,0.0,0.0
2023-06-01,Crédito Pessoal,Gerar fatura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-02-01,Cartão,Não reconhecimento de compra no crédito,8240,834628.8079690346,830792.7576358459,37.01680058436815,3220.0,495.0,477.0,3195948691.518645,2141.4510718273013,374.14593485817517,1492153,0.3907766990291262,0.15372670807453417,0.9636363636363636
2023-06-01,Cartão,Problemas com a compra,7833,236033.41463119347,421553.7007780879,37.0154416306362,1929.0,155.0,143.0,5059187452.395965,2733.903826997132,378.9038875523798,1850274,0.2462657985446189,0.08035251425609125,0.9225806451612903
2023-05-01,Cartão,Alteração de Cadastro,7285,457920.3996190982,1028784.0974863326,39.726235741444874,2321.0,348.0,285.0,4664797100.404755,2641.652891761566,434.1831725787848,1765592,0.31859986273164037,0.14993537268418786,0.8189655172413793
2023-03-01,Cartão,Cancelamento de conta,7415,587831.6555594245,1265184.402645203,33.71735626007523,1585.0,921.0,777.0,3369218821.244322,2123.822216450845,363.5682499238572,1586123,0.21375590020229265,0.5810725552050473,0.8436482084690554
2023-01-01,Tecnologia,Não entendimento fatura,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448099,0.0,0.0,0.0
2023-02-01,Assunto não identificado,Assunto não identificado,1697,93718.59774923562,124027.23550560985,33.71735626007523,594.0,83.0,74.0,2911081966.0184517,1950.5756187046638,340.7969240917941,1492153,0.3500294637595757,0.13973063973063973,0.891566265060241
2023-01-01,Cartão,Faturas futuras,834,44249.03958429047,289891.2461825434,36.25141013570645,191.0,30.0,30.0,3183159351.2229195,2197.7149542927996,369.79993899517433,1448099,0.2290167865707434,0.15706806282722513,1.0
2023-02-01,Tecnologia,Pagamento de Boleto,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492153,0.0,0.0,0.0
2023-01-01,Assunto não identificado,Assunto não identificado,1512,72517.10426513669,91322.07474443733,30.77740863787375,567.0,77.0,65.0,2702498902.671933,1865.8576580780336,313.9597547821975,1448099,0.375,0.13580246913580246,0.8441558441558441
2023-06-01,Cartão,Dúvidas sobre cartão,517,10651.503169043508,2365.685841196879,51.578947368421055,95.0,4.0,4.0,7049694717.626491,3809.542055721418,527.9813724437366,1850274,0.18375241779497098,0.042105263157894736,1.0
2023-04-01,Conta,Reenvio de cartão,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-04-01,Marketing,Não reconhecimento de compra no crédito,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656724,0.0,0.0,0.0
2023-05-01,Cartão,Fatura duplicada,148,8997.859245222753,9600.55348334019,37.18722450860439,69.0,7.0,6.0,4366657293.906727,2472.8177066435655,406.4333510386139,1765592,0.46621621621621623,0.10144927536231885,0.8571428571428571
2023-03-01,Marketplace,Dúvidas sobre pagamento de fatura,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
2023-06-01,Conta,Não entendimento fatura,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850274,0.0,0.0,0.0
2023-04-01,Cartão,Cartão adicional,206,2535.0,515.228926105553,67.41532813217071,60.0,2.0,1.0,8190082013.768736,4942.65730876437,731.8557181728511,1656724,0.2912621359223301,0.03333333333333333,0.5
2023-03-01,Conta,Não entendimento fatura,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586123,0.0,0.0,0.0
